image_id,caption
100314.jpg,"the image features a book cover titled "" darker 13, "" showcasing a minimalist design with a sleek, white silhouette."
100315.jpg,"a weathered airplane propeller rests on a rock, with a small house and grassy area in the background."
100316.jpg,"a whiteboard displays notes on voting, organization, and community engagement, including options for voting and accountability."
100317.jpg,"a white taxi is parked outside a convenience store named "" suwa, "" with colorful signage and a food stand nearby."
100318.jpg,"a row of various vodka bottles, including a sierra, displayed on a shelf, showcasing different brands and sizes."
100319.jpg,"the image features a stop sign with the word "" eating animals "" prominently displayed, emphasizing eating animals without eating food."
100320.jpg,"billboard promoting "" hilltop dental care, "" featuring contact information and palm trees in the foreground."
100321.jpg,"a poster presents information about the program, featuring program details, activities, and a date of august 1, 2010."
100322.jpg,"a man in a black pittsburgh pirates baseball uniform gestures while holding a baseball glove, with a stadium in the background."
100323.jpg,"a small bottle of perfume labeled "" sulphilis "" sits next to its decorative box, showcasing a classic design."
100324.jpg,"a table setting featuring wine glasses, a sign for "" share tonight ' s memories using marywvet. """
100325.jpg,"the image displays a digital display indicating a boardroom with a name, titled "" frank furt, "" and "" main, "" indicating a boardroom"
100326.jpg,"a news anchor stands in front of a map, discussing the bbc world, with a focus on manchester and the uk."
100327.jpg,"two bottles of chilled cider are displayed on a table. one is labeled "" chai chai, "" and the other is "" chai tea"
100328.jpg,"a round wall clock with a green glow, featuring black numbers and hands, is displayed prominently."
100329.jpg,"the image features two tin cans labeled "" john mcan ' s oatmeal, "" highlighting its origin and origin in the united states."
100330.jpg,"a vending machine displays various cans of asahi beer, including cans of asahi and asahi beer, organized neatly."
100331.jpg,"the image shows a vintage control panel with buttons for various functions, including a power button and a shift button."
100332.jpg,"a hand holds a sprite lebron ' s mix tin can in a convenience store aisle, surrounded by various drink bottles."
100333.jpg,a person is standing outside a storefront featuring a red sign and a display of sports jerseys.
100334.jpg,"a red stop sign with white letters, featuring the word "" stop "" prominently, with handwritten notes below."
100335.jpg,"a bottle of rewaze is placed on a white label, indicating its contents are not retarded."
100336.jpg,"a metallic perfume bottle with a red liquid, surrounded by vibrant flowers and greenery, labeled "" escargot d ' eglial. """
100337.jpg,"a silver and black vitana blender with yellow balls, surrounded by bottles of olive oil and olives on a countertop."
100338.jpg,"a man in a blue sports uniform walks on a cricket field, wearing number 42 and number 42."
100339.jpg,"a comic book cover titled "" fantastic four, "" featuring a character in a cloak, surrounded by a crowd of superheroes."
100340.jpg,"a bottle of stouty dog beer stands beside a glass filled with dark beer, showcasing its rich color and frothy head."
100341.jpg,"three players in blue uniforms celebrate on a baseball field, with a scoreboard in the background."
100342.jpg,"a marina filled with various boats, including sailboats, under a clear blue sky. a sign reads "" ferry to beaton place south. """
100343.jpg,"a red traffic sign indicates "" no entry "" near a water body, indicating restricted access."
100344.jpg,"a collection of books on a table, featuring titles like "" the third doctor, "" "" doctor who, "" and "" the death of doctor. """
100345.jpg,"a sign welcomes visitors to the playground, featuring a photo of a woman in a hat and text about playing games."
100346.jpg,"the image features a promotional poster for "" the world ' s end, "" showcasing characters from the animated series ""unaly wonderland. """
100347.jpg,"a billboard promoting america ' s most reliable network, featuring a man speaking on the phone."
100348.jpg,"the image features the iconic tower hotel at disneyland world, showcasing smoke and architectural details."
100349.jpg,"a framed display features a sign about the oudd lighthouse, highlighting its significance as a lighthouse and its significance in water conservation."
100350.jpg,"the image features a mobile phone, tablet, and tablet pc displaying a website for "" anthony v. """
100351.jpg,"a square, gold - colored electronic device with a circuit design is held in a gloved hand."
100352.jpg,"two children jump on a trampol, while a man jumps in the background, creating a playful outdoor scene."
100353.jpg,"a laptop with a visible keyboard displays a colorful code on the screen, indicating a system development or programming project."
100354.jpg,"a colorful billboard features a circular design with stylized fish and the text "" mekong "" prominently displayed."
100355.jpg,"two women stand by a waterfall, smiling, with a backdrop of lush greenery and a red building in the background."
100356.jpg,"the image shows blue plastic cups with the word "" marley "" written on them, alongside a can of diet coke."
100357.jpg,"a bright yellow building with a sign reads "" creata de la caminatura veletacion, "" featuring a restaurant and food stalls."
100358.jpg,"mcdonald ' s billboard features a large yellow arches, promoting the message "" don ' t read mark bittman ' s food matters. """
100359.jpg,"four people pose together in front of a city bus, with a traffic signal visible in the background."
100360.jpg,"a black mr. coffee coffeemaker sits on a countertop, with a glass carafe and a wooden stand nearby."
100361.jpg,"a bottle of banksportn xcelfina ipa stands beside a filled glass, showcasing a golden amber beer with a frothy head."
100362.jpg,"a white building with a sign reading "" panton arms, "" featuring a red traffic sign and a small window."
100363.jpg,"two men in jackets are at a table with clothing, one signing a document. a woman is nearby."
100364.jpg,"the image shows the grand facade of the grand theatre, featuring ornate architecture and decorative elements."
100365.jpg,"a group of young adults celebrates, holding trophies, surrounded by a lively outdoor event with people in the background."
